R4A_Id	CompoundID	PLD_Effect(%)_A549-ACE2	Label_A549-ACE2	HIT_Phospholipidosis  Y/N	CompoundID_dupl	NAME	PLD_Effect(%)_VERO-E6	Label_VERO-E6
R4A_0004201_001					SPE_A34603619	tropesin	5.87	inactive
R4A_0004234_001	SPE_K52542745	-0.111321058	inactive	N	SPE_K52542745	Clindamycin phosphate	-1.73	inactive
R4A_0000459_001	SPE_K96259238	-0.151259713	inactive	N	SPE_K96259238	Y-320	3.85	inactive
R4A_0005406_001					SPE_A76560018	ADENOSINE TRIPHOSPHATE DISODIUM	6.44	inactive
R4A_0001146_001	SPE_K52256627	0.051595686	inactive	N	SPE_K52256627	CHLORHEXIDINE DIHYDROCHLORIDE	26.36	inactive
R4A_0003020_001	SPE_K13826399	0.128833183	inactive	N	SPE_K13826399	PD-156707	-3.57	inactive
R4A_0000526_001	SPE_K07972848	0.018265685	inactive	N	SPE_K07972848	"Omipalisib (GSK2126458, GSK458)"	-1.24	inactive
R4A_0003657_001	SPE_K97181463	-0.117797326	inactive	N	SPE_K97181463	Benidipine hydrochloride	8.13	inactive
R4A_0005183_001	SPE_K47827687	0.004579494	inactive	N	SPE_K47827687	Amprenavir	2.75	inactive
R4A_0003353_001	SPE_A33514596	0.005418892	inactive	N	SPE_A33514596	N-benzylnaltrindole	47.61	inactive
R4A_0004758_001	SPE_K22848513	-0.002298724	inactive	N	SPE_K22848513	Bardoxolone Methyl	-10.87	inactive
R4A_0002171_001	SPE_K95292280	-0.114783212	inactive	N	SPE_K95292280	SB-657510	0.95	inactive
R4A_0004572_001	SPE_K43410529	-0.024106621	inactive	N	SPE_K43410529	TAK-580	-1.48	inactive
R4A_0003322_001	SPE_K93788137	-0.137227329	inactive	N	SPE_K93788137	PF-431396	15.35	inactive
R4A_0002249_001					SPE_K14870255	Bemcentinib	32.11	inactive
R4A_0000887_001	SPE_K03601870	-0.106483374	inactive	N	SPE_K03601870	Ixabepilone	-0.28	inactive
R4A_0005308_001					SPE_K23190681	AV-412 (free base)	36.58	inactive
R4A_0002732_001	SPE_K99545815	0.068968139	inactive	N	SPE_K99545815	PF-00562271	41.65	inactive
R4A_0003653_001	SPE_K63923597	-0.065678824	inactive	N	SPE_K63923597	Barasertib (AZD1152-HQPA)	-2.36	inactive
R4A_0000262_001	SPE_K77987496	0.777590171	active	Y	SPE_K77987496	ITI214	37.47	inactive
R4A_0003598_001	SPE_K36740062	0.103706145	inactive	N	SPE_K36740062	GSK1070916	27.7	inactive
R4A_0003638_001					SPE_K68164687	"Patupilone (EPO906, Epothilone B)"	6.43	inactive
R4A_0004838_001					SPE_K33720171	Difluprednate	-0.93	inactive
R4A_0001930_001	SPE_K77638923	-0.053125602	inactive	N	SPE_K77638923	CUDC-907	-0.46	inactive
R4A_0005233_001	SPE_K34713073	-0.015559711	inactive	N	SPE_K34713073	PD-123319	-1.55	inactive
R4A_0002250_001	SPE_A10012892	-0.114766404	inactive	N	SPE_A10012892	Argatroban	-1.37	inactive
R4A_0003981_001					SPE_K26712974	Belnacasan (VX-765)	0.09	inactive
R4A_0001113_001	SPE_K24821794	-0.060762059	inactive	N	SPE_K24821794	SGC-CBP30	20	inactive
R4A_0004153_001	SPE_K72898849	0.115306315	inactive	N	SPE_K72898849	BLU9931	1.86	inactive
R4A_0004726_001	SPE_K86436199	-0.082829645	inactive	N	SPE_K86436199	Landiolol HCl	-3.76	inactive
R4A_0003830_001					SPE_K19388745	colforsin-daproate	4.63	inactive
R4A_0001995_001	SPE_K39841531	-0.078558714	inactive	N	SPE_K39841531	TG101209	21.77	inactive
R4A_0004743_001	SPE_K36802417	-0.038491924	inactive	N	SPE_K36802417	diiodothyropropionic-acid	-2.71	inactive
R4A_0005293_001	SPE_K61120504	-0.049809601	inactive	N	SPE_K61120504	NSC636819	-7.51	inactive
R4A_0001494_001	SPE_K31135544	-0.083617691	inactive	N	SPE_K31135544	IB-MECA	-1.53	inactive
R4A_0004298_001	SPE_K09090949	0.646832721	active	Y	SPE_K09090949	Otenabant	24.74	inactive
R4A_0001198_001	SPE_K78627070	0.169949424	inactive	N	SPE_K78627070	Altiratinib	-1.82	inactive
R4A_0002080_001					SPE_A22303829	cefuroxime-axetil	-4.17	inactive
R4A_0001064_001	SPE_K43578482	-0.003164197	inactive	N	SPE_K43578482	Defactinib	1.87	inactive
R4A_0000602_001	SPE_K88759641	-0.026473131	inactive	N	SPE_K88759641	EMD-66684	-1.64	inactive
R4A_0002622_001	SPE_K16295392	-0.069256816	inactive	N	SPE_K16295392	Atrasentan (hydrochloride)	0.36	inactive
R4A_0002318_001	SPE_A27883417	-0.023779342	inactive	N	SPE_A27883417	Alexidine dihydrochloride	46.94	inactive
R4A_0003204_001	SPE_K43106192	0.009841156	inactive	N	SPE_K43106192	GALLAMINE TRIETHIODIDE	-0.66	inactive
R4A_0003391_001	SPE_A71774530	-0.082418307	inactive	N	SPE_A71774530	LUFENURON	4.83	inactive
R4A_0002515_001	SPE_K94342292	0.031168935	inactive	N	SPE_K94342292	NS-11021	-0.44	inactive
R4A_0000692_001	SPE_A70998768	-0.112484893	inactive	N	SPE_A70998768	pinaverium	-2.75	inactive
R4A_0000674_001					SPE_K21372554	Cefetamet pivoxil (hydrochloride)	-0.22	inactive
R4A_0005257_001	SPE_K83029223	-0.02722077	inactive	N	SPE_K83029223	Litronesib	-1.01	inactive
R4A_0001414_001	SPE_A44696962	-0.106784251	inactive	N	SPE_A44696962	acetyl-11-keto-beta-boswellic-acid	-2.41	inactive
R4A_0001683_001	SPE_K13387373	0.794904701	active	Y	SPE_K13387373	thonzonium bromide	1.84	inactive
R4A_0001784_001	SPE_K02950022	-0.141697806	inactive	N	SPE_K02950022	BMS 299897	-2.3	inactive
R4A_0004084_001	SPE_K36529613	0.16416773	inactive	N	SPE_K36529613	PU-H71	-5.56	inactive
R4A_0001612_001	SPE_K93217218	-0.020512051	inactive	N	SPE_K93217218	PD-166285	24.22	inactive
R4A_0004117_001	SPE_K50498985	-0.079983876	inactive	N	SPE_K50498985	Taladegib	-2.91	inactive
R4A_0001453_001	SPE_K78055238	-0.179677457	inactive	N	SPE_K78055238	LY2090314	0.98	inactive
R4A_0000749_001	SPE_K84810405	-0.00884553	inactive	N	SPE_K84810405	Almorexant (hydrochloride)	1.25	inactive
R4A_0005389_001					SPE_K02554563	PF-05190457	-1.47	inactive
R4A_0001414_002	SPE_K54907283	-0.045961606	inactive	N	SPE_K54907283	AKBA	-0.39	inactive
R4A_0004498_001	SPE_K40738845	-0.093620806	inactive	N	SPE_K40738845	BMS 777607	-1.97	inactive
R4A_0005416_001	SPE_K17555800	-0.0687469	inactive	N	SPE_K17555800	talmapimod	-5.07	inactive
R4A_0000727_001	SPE_K57243773	-0.025169114	inactive	N	SPE_K57243773	FRAX486	-0.74	inactive
R4A_0005072_001	SPE_M65265990	-0.049387343	inactive	N	SPE_M65265990	Strontium Ranelate	-1.91	inactive
R4A_0003037_001	SPE_K72703948	-0.020785199	inactive	N	SPE_K72703948	ZM-447439	-3.61	inactive
R4A_0004912_001	SPE_K12787259	-0.129248175	inactive	N	SPE_K12787259	CX-5461	5.49	inactive
R4A_0002332_001	SPE_K52911425	0.639787271	active	Y	SPE_K52911425	Pictilisib (GDC-0941)	9.24	inactive
R4A_0002475_001	SPE_K05151076	-0.043882	inactive	N	SPE_K05151076	ZK-164015	-3.27	inactive
R4A_0000226_001	SPE_A73679382	-0.103152066	inactive	N	SPE_A73679382	MK-571 (sodium salt)	-1.04	inactive
R4A_0003776_001	SPE_K73999723	-0.014188705	inactive	N	SPE_K73999723	TELMISARTAN	-12.57	inactive
R4A_0001233_001	SPE_A04352665	-0.152922795	inactive	N	SPE_A04352665	Maraviroc	0.66	inactive
R4A_0003346_001	SPE_K25210703	-0.052548659	inactive	N	SPE_K25210703	AZD3965	0.28	inactive
R4A_0003457_001					SPE_K46970505	Cefozopran (hydrochloride)	-0.4	inactive
R4A_0000223_001	SPE_K79404599	-0.024437419	inactive	N	SPE_K79404599	Enzastaurin (LY317615)	-1.87	inactive
R4A_0000194_001	SPE_K74236984	-0.068988207	inactive	N	SPE_K74236984	UNC0321	0.39	inactive
R4A_0001598_001	SPE_A06935312	-0.115669065	inactive	N	SPE_A06935312	FUSIDIC ACID	-4.35	inactive
R4A_0004621_001	SPE_K81062487	-0.1259434	inactive	N	SPE_K81062487	Taurocholic acid	-2.23	inactive
R4A_0003536_001	SPE_K35169477	0.045465512	inactive	N	SPE_K35169477	Taranabant	1.28	inactive
R4A_0005245_001	SPE_K84034737	-0.118053783	inactive	N	SPE_K84034737	Dubermatinib	1.65	inactive
R4A_0003071_001	SPE_K92303087	0.063823578	inactive	N	SPE_K92303087	Oglemilast	-0.14	inactive
R4A_0003529_001	SPE_K78161388	-0.010187797	inactive	N	SPE_K78161388	TC-N-1752	-3.81	inactive
R4A_0001744_001					SPE_K86873305	PIPERACILLIN SODIUM	-2.05	inactive
R4A_0005122_001					SPE_K09436144	YM022	-5.95	inactive
R4A_0002107_001					SPE_K62384160	BAF312 (Siponimod)	-6.28	inactive
R4A_0002269_001	SPE_K48452630	-0.051614042	inactive	N	SPE_K48452630	SRT2104 (GSK2245840)	-7.93	inactive
R4A_0001181_001					SPE_K58122457	hesperadin	1.26	inactive
R4A_0001075_001	SPE_K72029282	-0.008001139	inactive	N	SPE_K72029282	PROBUCOL	-4.21	inactive
R4A_0005244_001	SPE_A66419424	-0.079394698	inactive	N	SPE_A66419424	Ixazomib Citrate (MLN9708)	-5.86	inactive
R4A_0002502_001	SPE_K15203492	-0.078695467	inactive	N	SPE_K15203492	Ixazomib citrate	-2.06	inactive
R4A_0004212_001					SPE_A27911617	AC-55541	-0.51	inactive
R4A_0004862_001	SPE_K26701552	-0.048613033	inactive	N	SPE_K26701552	Tegobuvir	-1.14	inactive
R4A_0000751_001	SPE_K20722021	-0.088528799	inactive	N	SPE_K20722021	CEP-32496	-6.16	inactive
R4A_0000671_001	SPE_K84925803	-0.032850363	inactive	N	SPE_K84925803	T-5224	0.52	inactive
R4A_0004226_001	SPE_K56277358	-0.154430193	inactive	N	SPE_K56277358	MGCD-265	0.11	inactive
R4A_0004077_001					SPE_K17930269	Retapamulin	12.91	inactive
R4A_0004649_001					SPE_K68795758	MRK-560	-0.57	inactive
R4A_0000745_001	SPE_K73132780	-0.088468439	inactive	N	SPE_K73132780	PYRONARIDINE TETRAPHOSPHATE	-2.34	inactive
R4A_0000034_001					SPE_K00077635	Estramustine Phosphate?Na	-4.08	inactive
R4A_0005089_001	SPE_K93123848	-0.107991838	inactive	N	SPE_K93123848	RAF265 (CHIR-265)	-4.12	inactive
R4A_0002004_001					SPE_A08899266	MOXALACTAM DISODIUM	-4.09	inactive
R4A_0002949_001	SPE_K51102532	-0.135851908	inactive	N	SPE_K51102532	SD-2590	-0.66	inactive
R4A_0003667_001	SPE_K22316123	-0.054202755	inactive	N	SPE_K22316123	BMS-983970	0.31	inactive
R4A_0003435_001	SPE_K19295594	0.003304282	inactive	N	SPE_K19295594	gossypol	-13.81	inactive
R4A_0001960_001					SPE_K77073709	cefminox	-0.25	inactive
R4A_0001835_001	SPE_K37590257	-0.080575727	inactive	N	SPE_K37590257	GSK256066	2.11	inactive
R4A_0005412_001	SPE_K75295174	-0.024420179	inactive	N	SPE_K75295174	MLN8237 (Alisertib)	2.58	inactive
R4A_0001850_001	SPE_K61868322	-0.036246154	inactive	N	SPE_K61868322	Tenofovir Disoproxil Fumarate	-1.1	inactive
R4A_0004002_001	SPE_K37848908	0.015210438	inactive	N	SPE_K37848908	Ceforanide	-2.42	inactive
R4A_0001904_001	SPE_K84996356	0.00014743	inactive	N	SPE_K84996356	AZD3514	-1.31	inactive
R4A_0000298_001	SPE_K09951645	0.064162577	inactive	N	SPE_K09951645	Dabrafenib (GSK2118436)	3.38	inactive
R4A_0002902_001	SPE_K48826825	-0.035393374	inactive	N	SPE_K48826825	S26948	0.06	inactive
R4A_0003526_001	SPE_A45498368	0.010852211	inactive	N	SPE_A45498368	WYE-125132	2.27	inactive
R4A_0002330_001	SPE_A09735281	-0.066716649	inactive	N	SPE_A09735281	Boceprevir	-2.27	inactive
R4A_0000541_001	SPE_K97025174	0.041000407	inactive	N	SPE_K97025174	Capadenoson	0.38	inactive
R4A_0003936_001	SPE_K45446451	0.244519683	inactive	N	SPE_K45446451	JZL184	-11.8	inactive
R4A_0002579_001	SPE_K97101532	-0.086646835	inactive	N	SPE_K97101532	VX-661	4.22	inactive
R4A_0002951_001					SPE_K28059174	INCB 3284	-6.31	inactive
R4A_0002951_002					SPE_K67628093	INCB 3284	-1.15	inactive
R4A_0003364_001	SPE_K23614267	-0.002536715	inactive	N	SPE_K23614267	GW-1100	-1.15	inactive
R4A_0004463_001	SPE_K17295893	-0.042488804	inactive	N	SPE_K17295893	Nastorazepide	-0.97	inactive
R4A_0001070_001	SPE_K73397362	-0.01365673	inactive	N	SPE_K73397362	Purmorphamine	-11.25	inactive
R4A_0004262_001	SPE_K26253904	-0.002824179	inactive	N	SPE_K26253904	NMS-873	9.92	inactive
R4A_0004889_001	SPE_K83720053	-0.020630215	inactive	N	SPE_K83720053	BMS-708163 (Avagacestat)	2.75	inactive
R4A_0002385_001	SPE_K93653303	0.086519374	inactive	N	SPE_K93653303	GW-5074	-2.07	inactive
R4A_0000739_001					SPE_A17407635	alclometasone-dipropionate	-10.28	inactive
R4A_0002217_001					SPE_K97810537	BECLOMETHASONE DIPROPIONATE	-1.07	inactive
R4A_0001791_001	SPE_K16758059	-0.035862942	inactive	N	SPE_K16758059	Perfluorotripropylamine	-3.2	inactive
R4A_0002256_001	SPE_K40870905	-0.078497908	inactive	N	SPE_K40870905	Zaurategrast	-1.64	inactive
R4A_0004740_001					SPE_A01139232	MOMETASONE FUROATE	-4.87	inactive
R4A_0000203_001					SPE_K73197500	PF-04929113 (SNX-5422)	1.95	inactive
R4A_0003788_001	SPE_K19316653	-0.081695315	inactive	N	SPE_K19316653	WIKI4	-1.09	inactive
R4A_0003472_001	SPE_A06784547	-0.024125807	inactive	N	SPE_A06784547	MRS1334	-1.26	inactive
R4A_0005388_001	SPE_K37910175	-0.010041334	inactive	N	SPE_K37910175	Cefoselis sulfate	-5.46	inactive
R4A_0003010_001					SPE_K44974079	Ticagrelor	-1.6	inactive
R4A_0001734_001	SPE_K55216666	-0.047846237	inactive	N	SPE_K55216666	TCS-2314	-2.44	inactive
R4A_0005454_001	SPE_K79608170	-0.058539844	inactive	N	SPE_K79608170	TC-NTR1-17	-4.8	inactive
R4A_0005315_001	SPE_K21017401	-0.13824651	inactive	N	SPE_K21017401	CEFTIOFUR HYDROCHLORIDE	-6.25	inactive
R4A_0002555_001					SPE_A30403214	1-O-Octadecyl-2-O-methyl-sn-glycero-3-phosphorylcholine	7.43	inactive
R4A_0002324_001	SPE_K59271229	0.038153899	inactive	N	SPE_K59271229	elinogrel	-3.3	inactive
R4A_0002517_001	SPE_K15409150	0.116342875	inactive	N	SPE_K15409150	PENFLURIDOL	36.19	inactive
R4A_0001688_001	SPE_K81405859	0.014223177	inactive	N	SPE_K81405859	JTE-607	-2.45	inactive
R4A_0004989_001	SPE_K08251020	0.023888964	inactive	N	SPE_K08251020	Falecalcitriol	0.82	inactive
R4A_0005208_001	SPE_K04374714	-0.054141047	inactive	N	SPE_K04374714	AMG-PERK-44	-1.64	inactive
R4A_0000478_001	SPE_K58501140	-0.043164812	inactive	N	SPE_K58501140	TAK-875	-1.57	inactive
R4A_0002950_001	SPE_K81694556	-0.014258472	inactive	N	SPE_K81694556	VTP-27999 (Hydrochloride)	0.92	inactive
R4A_0000858_001	SPE_K29328421	-0.047671147	inactive	N	SPE_K29328421	GSK9027	-1.55	inactive
R4A_0000499_001	SPE_K70463136	-0.073009182	inactive	N	SPE_K70463136	BAY 87-2243	-1.58	inactive
R4A_0001062_001	SPE_K22822991	-0.013478657	inactive	N	SPE_K22822991	Odanacatib (MK 0822)	1.59	inactive
R4A_0003648_001	SPE_K02275692	-0.027095724	inactive	N	SPE_K02275692	Cefotiam (hydrochloride)	0.61	inactive
R4A_0000561_001	SPE_K49461364	-0.067903413	inactive	N	SPE_K49461364	TCS-21311	11.33	inactive
R4A_0000976_001	SPE_K21867462	0.022265889	inactive	N	SPE_K21867462	GSK126	-1.29	inactive
R4A_0001452_001	SPE_K72293620	0.522232626	active	Y	SPE_K72293620	GSK503	33.79	inactive
R4A_0002222_001	SPE_K11641193	-0.07145365	inactive	N	SPE_K11641193	SR-2211	-1.43	inactive
R4A_0004074_001	SPE_K43389675	0.024113612	inactive	N	SPE_K43389675	daunorubicin	6.36	inactive
R4A_0001486_001	SPE_K27539181	0.070868161	inactive	N	SPE_K27539181	ML-193	-2.6	inactive
R4A_0001625_001					SPE_K70557564	LY335979 (Zosuquidar trihydrochloride)	25.53	inactive
R4A_0002369_001	SPE_K80396088	-0.06585576	inactive	N	SPE_K80396088	Gliquidone	-8.43	inactive
R4A_0001351_001	SPE_K09456915	-0.063051398	inactive	N	SPE_K09456915	Gemcitabine (elaidate)	-0.7	inactive
R4A_0002690_001	SPE_K74065929	-0.037985514	inactive	N	SPE_K74065929	BIRB 796 (Doramapimod)	-0.6	inactive
R4A_0002008_001	SPE_K28984613	-0.071650348	inactive	N	SPE_K28984613	Dutasteride	-3.63	inactive
R4A_0004425_001	SPE_K49900195	0.017923079	inactive	N	SPE_K49900195	WYE-687	24.21	inactive
R4A_0004296_001	SPE_K44771174	0.08120007	inactive	N	SPE_K44771174	Ibutamoren (Mesylate)	0.41	inactive
R4A_0002328_001	SPE_K97181972	-0.02407775	inactive	N	SPE_K97181972	CPI-169	0.19	inactive
R4A_0004799_001	SPE_K53600683	0.796907167	active	Y	SPE_K53600683	tabimorelin fumarate	4.05	inactive
R4A_0000873_001	SPE_A58804007	0.113562193	inactive	N	SPE_A58804007	Lumefantrine	-0.63	inactive
R4A_0003172_001					SPE_K05419687	PSB-603	-1.38	inactive
R4A_0004125_001	SPE_K05674516	-0.060727384	inactive	N	SPE_K05674516	PSI-7976	0.21	inactive
R4A_0001375_001	SPE_K81528515	-0.106368874	inactive	N	SPE_K81528515	Nilotinib (AMN-107)	-4.08	inactive
R4A_0001268_001	SPE_K98963219	-0.046040507	inactive	N	SPE_K98963219	Ezatiostat	-1.89	inactive
R4A_0003338_001	SPE_K83189926	0.028368698	inactive	N	SPE_K83189926	UNC1215	4.66	inactive
R4A_0005281_001					SPE_K58951486	ROCURONIUM BROMIDE	-4.38	inactive
R4A_0001382_001	SPE_K12198961	0.03456835	inactive	N	SPE_K12198961	G007-LK	-0.08	inactive
R4A_0001253_001	SPE_K80859331	0.015509711	inactive	N	SPE_K80859331	haloperidol-decanoate	0.73	inactive
R4A_0001224_001					SPE_A26049141	Hygromycin B	-4.79	inactive
R4A_0002443_001	SPE_K07106112	-0.051220086	inactive	N	SPE_K07106112	BMS-599626	42.86	inactive
R4A_0001602_001	SPE_K64636206	-0.081580173	inactive	N	SPE_K64636206	D-alpha-Tocopheryl Succinate	1.74	inactive
R4A_0004953_001	SPE_A38350138	0.016695449	inactive	N	SPE_A38350138	KETOCONAZOLE	-2.23	inactive
R4A_0004110_001					SPE_A86462796	Cefsulodin (sodium)	4.59	inactive
R4A_0001308_001	SPE_K96358241	-0.121768061	inactive	N	SPE_K96358241	Harringtonine	-10.07	inactive
R4A_0002565_001	SPE_K82967685	0.035579261	inactive	N	SPE_K82967685	Mirodenafil (dihydrochloride)	10.71	inactive
R4A_0001204_001	SPE_K45906612	0.740168435	active	Y	SPE_K45906612	Presatovir	20.59	inactive
R4A_0002121_001	SPE_K51899933	-0.016451471	inactive	N	SPE_K51899933	Azeliragon	1.11	inactive
R4A_0000366_001					SPE_K07400595	TERCONAZOLE	3.2	inactive
R4A_0003496_001	SPE_K83699324	-0.097474203	inactive	N	SPE_K83699324	NMS-1286937	-0.49	inactive
R4A_0004174_001	SPE_K35329391	-0.038277796	inactive	N	SPE_K35329391	GZD824 Dimesylate	6.57	inactive
R4A_0003276_001	SPE_K44227013	-0.093722054	inactive	N	SPE_K44227013	Ponatinib (AP24534)	11.41	inactive
R4A_0001551_001	SPE_K06749501	0.495026996	inactive	N	SPE_K06749501	GSK1838705A	-11.31	inactive
R4A_0004101_001	SPE_A36331462	-0.037136497	inactive	N	SPE_A36331462	Oprozomib (ONX 0912)	-1.49	inactive
R4A_0000581_001	SPE_K84748119	0.019983371	inactive	N	SPE_K84748119	Vicriviroc (maleate)	2.88	inactive
R4A_0000181_001					SPE_K65170927	Aprepitant (MK-0869)	2.55	inactive
R4A_0004874_001	SPE_K17480742	0.051002962	inactive	N	SPE_K17480742	Delamanid	-2.16	inactive
R4A_0000380_001	SPE_K29415052	0.019752393	inactive	N	SPE_K29415052	NVP-BGT226	5.95	inactive
R4A_0002184_001	SPE_K55781385	-0.026013237	inactive	N	SPE_K55781385	Rimegepant	-1.5	inactive
R4A_0002220_001	SPE_A30000356	0.101332851	inactive	N	SPE_A30000356	A12B4C3	-1.8	inactive
R4A_0005286_001	SPE_K19975102	0.442080329	inactive	N	SPE_K19975102	GNF-5837	-8.35	inactive
R4A_0004209_001					SPE_K27382019	"1,3-Bis[4-(7-chloro-4-quinolinyl)-1-piperazinyl]propane tetraphosphate tetrahydrate"	6.97	inactive
R4A_0001848_001					SPE_A53836783	ANTIMONY POTASSIUM TARTRATE TRIHYDRATE	-8.7	inactive
R4A_0002855_001	SPE_K94853001	-0.04688821	inactive	N	SPE_K94853001	Mps1-IN-1	-2.59	inactive
R4A_0002339_001	SPE_K85649978	-0.021755572	inactive	N	SPE_K85649978	BMS-688521	-0.07	inactive
R4A_0003002_001	SPE_K43905307	-0.023571428	inactive	N	SPE_K43905307	"L-798,106"	-0.88	inactive
R4A_0003012_001	SPE_K34538779	-0.064479143	inactive	N	SPE_K34538779	??-Carotene	0.47	inactive
R4A_0000690_001	SPE_K66998413	-0.083820726	inactive	N	SPE_K66998413	EB-47	-2	inactive
R4A_0003087_001	SPE_K11292736	-0.007076654	inactive	N	SPE_K11292736	ambenonium	-0.68	inactive
R4A_0004965_001	SPE_K32101625	-0.064985465	inactive	N	SPE_K32101625	LX-1031	-3.18	inactive
R4A_0001272_001	SPE_K52644305	-0.01093469	inactive	N	SPE_K52644305	ML-786	28.92	inactive
R4A_0005203_001					SPE_K45114938	Mezlocillin Sodium	-2.91	inactive
R4A_0000410_001	SPE_K68633027	0.182114967	inactive	N	SPE_K68633027	SB-706375	2.45	inactive
R4A_0003269_001	SPE_K49468759	0.332241579	inactive	N	SPE_K49468759	Cot inhibitor-2	9.34	inactive
R4A_0005082_001	SPE_K36062294	-0.090529785	inactive	N	SPE_K36062294	APRAMYCIN SULFATE	5.54	inactive
R4A_0001179_001	SPE_K21782625	0.17510016	inactive	N	SPE_K21782625	AMG458	-2.93	inactive
R4A_0005086_001					SPE_K49075727	Nintedanib (BIBF 1120)	2.32	inactive
R4A_0005433_001	SPE_K57754230	0.556253199	active	Y	SPE_K57754230	EPZ005687	17.11	inactive
R4A_0004831_001	SPE_K69070623	0.257677986	inactive	N	SPE_K69070623	EPZ004777	-10.55	inactive
R4A_0000570_001					SPE_A56085258	Encorafenib (LGX818)	6.64	inactive
R4A_0003711_001					SPE_A00842753	Oleuropein	-1.62	inactive
R4A_0000867_001	SPE_A65872513	-0.022036162	inactive	N	SPE_A65872513	Cefonicid (sodium)	0.51	inactive
R4A_0002445_001					SPE_K35245662	Ciclesonide	-8.83	inactive
R4A_0003049_001	SPE_K61397605	-0.034819007	inactive	N	SPE_K61397605	Romidepsin	-1.23	inactive
R4A_0003506_001	SPE_K49456274	-0.042658054	inactive	N	SPE_K49456274	Pilaralisib	-0.79	inactive
R4A_0005284_001	SPE_K53723268	-0.030082777	inactive	N	SPE_K53723268	PLX8394	-1.19	inactive
R4A_0000474_001	SPE_K88186167	-0.01890609	inactive	N	SPE_K88186167	GW-4064	-2.39	inactive
R4A_0005254_001	SPE_K13756951	-0.084105752	inactive	N	SPE_K13756951	Bitopertin	0.3	inactive
R4A_0000134_001	SPE_K56844688	-0.022081723	inactive	N	SPE_K56844688	Epirubicin Hydrochloride	4.45	inactive
R4A_0000134_002	SPE_K92093830	0.014460075	inactive	N	SPE_K92093830	doxorubicin	-5.89	inactive
R4A_0003417_001					SPE_A94640958	Autotaxin modulator 1	-0.12	inactive
R4A_0005270_001	SPE_K96631475	-0.059844415	inactive	N	SPE_K96631475	10-DAB (10-Deacetylbaccatin)	-5.35	inactive
R4A_0005006_001	SPE_K50005760	-0.092184424	inactive	N	SPE_K50005760	GW-627368	-1.28	inactive
R4A_0001689_001	SPE_K52396582	-0.028992965	inactive	N	SPE_K52396582	CF102	0.72	inactive
R4A_0000821_001	SPE_K84892605	-0.103767663	inactive	N	SPE_K84892605	IOWH 032	-10.99	inactive
R4A_0000299_001	SPE_K24869513	-0.016702027	inactive	N	SPE_K24869513	CNX-2006	19.08	inactive
R4A_0003550_001	SPE_K31476763	-0.093742153	inactive	N	SPE_K31476763	Alvelestat	0.22	inactive
R4A_0001535_001	SPE_K76674262	0.047026118	inactive	N	SPE_K76674262	homoharringtonine	-2.84	inactive
R4A_0004948_001	SPE_K20986415	0.055842605	inactive	N	SPE_K20986415	RGB-286638 (free base)	-0.74	inactive
R4A_0000755_001	SPE_K34843150	-0.020051711	inactive	N	SPE_K34843150	Aprocitentan	-0.48	inactive
R4A_0003132_001					SPE_K52117081	ceftazidime	-4.47	inactive
R4A_0000659_001	SPE_K05858796	-0.055470846	inactive	N	SPE_K05858796	Iinerixibat	-0.48	inactive
R4A_0003619_001	SPE_K08534264	-0.024578634	inactive	N	SPE_K08534264	LY393558	31.35	inactive
R4A_0003782_001	SPE_K60130390	1.112809901	active	Y	SPE_K60130390	UNC0642	8.94	inactive
R4A_0004522_001	SPE_K01174345	0.276576145	inactive	N	SPE_K01174345	Anamorelin	-0.2	inactive
R4A_0005136_001	SPE_K18772613	-0.010316344	inactive	N	SPE_K18772613	benzoquinonium-dibromide	1.27	inactive
R4A_0000352_001	SPE_A25004090	-0.014985557	inactive	N	SPE_A25004090	Erastin	-9.74	inactive
R4A_0004120_001	SPE_K69075588	-0.047294379	inactive	N	SPE_K69075588	GNF-7	-0.23	inactive
