"CompoundID";"Label";"Hf_Hf_d1";"Hf_Hf_d2";"Hf_Hf_d3";"Hf_Hf_d4";"Hf_Hf_d5";"Hf_Hf_d6";"Hf_Hf_d7";"Hf_Hf_d8";"Hf_Hf_d9";"Hf_Hf_d10";"Hf_Hf_d11";"Hf_Hf_d12";"Hf_Hf_d13";"Hf_Hf_d14";"Hf_Hf_d15";"Hf_Ar_d1";"Hf_Ar_d2";"Hf_Ar_d3";"Hf_Ar_d4";"Hf_Ar_d5";"Hf_Ar_d6";"Hf_Ar_d7";"Hf_Ar_d8";"Hf_Ar_d9";"Hf_Ar_d10";"Hf_Ar_d11";"Hf_Ar_d12";"Hf_Ar_d13";"Hf_Ar_d14";"Hf_Ar_d15";"Hf_D_d1";"Hf_D_d2";"Hf_D_d3";"Hf_D_d4";"Hf_D_d5";"Hf_D_d6";"Hf_D_d7";"Hf_D_d8";"Hf_D_d9";"Hf_D_d10";"Hf_D_d11";"Hf_D_d12";"Hf_D_d13";"Hf_D_d14";"Hf_D_d15";"Hf_+_d1";"Hf_+_d2";"Hf_+_d3";"Hf_+_d4";"Hf_+_d5";"Hf_+_d6";"Hf_+_d7";"Hf_+_d8";"Hf_+_d9";"Hf_+_d10";"Hf_+_d11";"Hf_+_d12";"Hf_+_d13";"Hf_+_d14";"Hf_+_d15";"Hf_Ac_d1";"Hf_Ac_d2";"Hf_Ac_d3";"Hf_Ac_d4";"Hf_Ac_d5";"Hf_Ac_d6";"Hf_Ac_d7";"Hf_Ac_d8";"Hf_Ac_d9";"Hf_Ac_d10";"Hf_Ac_d11";"Hf_Ac_d12";"Hf_Ac_d13";"Hf_Ac_d14";"Hf_Ac_d15";"Hf_-_d1";"Hf_-_d2";"Hf_-_d3";"Hf_-_d4";"Hf_-_d5";"Hf_-_d6";"Hf_-_d7";"Hf_-_d8";"Hf_-_d9";"Hf_-_d10";"Hf_-_d11";"Hf_-_d12";"Hf_-_d13";"Hf_-_d14";"Hf_-_d15";"Ar_Ar_d1";"Ar_Ar_d2";"Ar_Ar_d3";"Ar_Ar_d4";"Ar_Ar_d5";"Ar_Ar_d6";"Ar_Ar_d7";"Ar_Ar_d8";"Ar_Ar_d9";"Ar_Ar_d10";"Ar_Ar_d11";"Ar_Ar_d12";"Ar_Ar_d13";"Ar_Ar_d14";"Ar_Ar_d15";"Ar_D_d1";"Ar_D_d2";"Ar_D_d3";"Ar_D_d4";"Ar_D_d5";"Ar_D_d6";"Ar_D_d7";"Ar_D_d8";"Ar_D_d9";"Ar_D_d10";"Ar_D_d11";"Ar_D_d12";"Ar_D_d13";"Ar_D_d14";"Ar_D_d15";"Ar_+_d1";"Ar_+_d2";"Ar_+_d3";"Ar_+_d4";"Ar_+_d5";"Ar_+_d6";"Ar_+_d7";"Ar_+_d8";"Ar_+_d9";"Ar_+_d10";"Ar_+_d11";"Ar_+_d12";"Ar_+_d13";"Ar_+_d14";"Ar_+_d15";"Ar_Ac_d1";"Ar_Ac_d2";"Ar_Ac_d3";"Ar_Ac_d4";"Ar_Ac_d5";"Ar_Ac_d6";"Ar_Ac_d7";"Ar_Ac_d8";"Ar_Ac_d9";"Ar_Ac_d10";"Ar_Ac_d11";"Ar_Ac_d12";"Ar_Ac_d13";"Ar_Ac_d14";"Ar_Ac_d15";"Ar_-_d1";"Ar_-_d2";"Ar_-_d3";"Ar_-_d4";"Ar_-_d5";"Ar_-_d6";"Ar_-_d7";"Ar_-_d8";"Ar_-_d9";"Ar_-_d10";"Ar_-_d11";"Ar_-_d12";"Ar_-_d13";"Ar_-_d14";"Ar_-_d15";"D_D_d1";"D_D_d2";"D_D_d3";"D_D_d4";"D_D_d5";"D_D_d6";"D_D_d7";"D_D_d8";"D_D_d9";"D_D_d10";"D_D_d11";"D_D_d12";"D_D_d13";"D_D_d14";"D_D_d15";"D_+_d1";"D_+_d2";"D_+_d3";"D_+_d4";"D_+_d5";"D_+_d6";"D_+_d7";"D_+_d8";"D_+_d9";"D_+_d10";"D_+_d11";"D_+_d12";"D_+_d13";"D_+_d14";"D_+_d15";"D_Ac_d1";"D_Ac_d2";"D_Ac_d3";"D_Ac_d4";"D_Ac_d5";"D_Ac_d6";"D_Ac_d7";"D_Ac_d8";"D_Ac_d9";"D_Ac_d10";"D_Ac_d11";"D_Ac_d12";"D_Ac_d13";"D_Ac_d14";"D_Ac_d15";"D_-_d1";"D_-_d2";"D_-_d3";"D_-_d4";"D_-_d5";"D_-_d6";"D_-_d7";"D_-_d8";"D_-_d9";"D_-_d10";"D_-_d11";"D_-_d12";"D_-_d13";"D_-_d14";"D_-_d15";"+_+_d1";"+_+_d2";"+_+_d3";"+_+_d4";"+_+_d5";"+_+_d6";"+_+_d7";"+_+_d8";"+_+_d9";"+_+_d10";"+_+_d11";"+_+_d12";"+_+_d13";"+_+_d14";"+_+_d15";"+_Ac_d1";"+_Ac_d2";"+_Ac_d3";"+_Ac_d4";"+_Ac_d5";"+_Ac_d6";"+_Ac_d7";"+_Ac_d8";"+_Ac_d9";"+_Ac_d10";"+_Ac_d11";"+_Ac_d12";"+_Ac_d13";"+_Ac_d14";"+_Ac_d15";"+_-_d1";"+_-_d2";"+_-_d3";"+_-_d4";"+_-_d5";"+_-_d6";"+_-_d7";"+_-_d8";"+_-_d9";"+_-_d10";"+_-_d11";"+_-_d12";"+_-_d13";"+_-_d14";"+_-_d15";"Ac_Ac_d1";"Ac_Ac_d2";"Ac_Ac_d3";"Ac_Ac_d4";"Ac_Ac_d5";"Ac_Ac_d6";"Ac_Ac_d7";"Ac_Ac_d8";"Ac_Ac_d9";"Ac_Ac_d10";"Ac_Ac_d11";"Ac_Ac_d12";"Ac_Ac_d13";"Ac_Ac_d14";"Ac_Ac_d15";"Ac_-_d1";"Ac_-_d2";"Ac_-_d3";"Ac_-_d4";"Ac_-_d5";"Ac_-_d6";"Ac_-_d7";"Ac_-_d8";"Ac_-_d9";"Ac_-_d10";"Ac_-_d11";"Ac_-_d12";"Ac_-_d13";"Ac_-_d14";"Ac_-_d15";"-_-_d1";"-_-_d2";"-_-_d3";"-_-_d4";"-_-_d5";"-_-_d6";"-_-_d7";"-_-_d8";"-_-_d9";"-_-_d10";"-_-_d11";"-_-_d12";"-_-_d13";"-_-_d14";"-_-_d15";"SlogP";"SMR";"LabuteASA";"TPSA";"AMW";"ExactMW";"NumLipinskiHBA";"NumLipinskiHBD";"NumRotatableBonds";"NumHBD";"NumHBA";"NumAmideBonds";"NumHeteroAtoms";"NumHeavyAtoms";"NumAtoms";"NumStereocenters";"NumUnspecifiedStereocenters";"NumRings";"NumAromaticRings";"NumSaturatedRings";"NumAliphaticRings";"NumAromaticHeterocycles";"NumSaturatedHeterocycles";"NumAliphaticHeterocycles";"NumAromaticCarbocycles";"NumSaturatedCarbocycles";"NumAliphaticCarbocycles";"FractionCSP3"
"SPE_K12745498";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0.30000001;1.3;1.3;1.3;2.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;1.3;1.3;1.3;1.3;1.3;1.3;2.3;1.3;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;3.3;0.30000001;3.3;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;3.3;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.737900000000002;104.15390000000001;169.2579279757472;80.32;415.3710000000001;415.114376032;6;2;4;2;4;3;9;30;46;0;0;3;3;0;0;1;0;0;2;0;0;0.09523809523809523
"SPE_K60866521";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;1.3;0.30000001;2.3;1.3;2.3;2.3;0.30000001;0;0;0;0;0;0;1.3;2.3;2.3;0.30000001;2.3;0.30000001;1.3;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.3;4.3000002;1.3;1.3;1.3;2.3;3.3;5.3000002;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;3.3;3.3;0.30000001;1.3;0.30000001;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;2.3;0.30000001;0;0.30000001;1.3;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7543000000000015;115.63640000000001;175.39803843720546;101.38000000000002;415.43200000000013;415.155686416;8;2;5;2;7;0;9;31;49;1;0;5;5;0;0;3;0;0;2;0;0;0.13636363636363635
"SPE_K36363294";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;2.3;1.3;2.3;2.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;1.3;1.3;0.30000001;1.3;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.3;4.3000002;0.30000001;5.3000002;5.3000002;3.3;1.3;2.3;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;1.3;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;3.3;2.3;1.3;1.3;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.162540000000002;117.4327;177.05210789787088;98.83;415.45300000000015;415.1644395320001;8;1;4;1;7;0;8;31;52;1;0;5;5;0;0;4;0;0;1;0;0;0.21739130434782608
"SPE_K44432556";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;3.3;0.30000001;1.3;1.3;1.3;2.3;0.30000001;1.3;1.3;0.30000001;0;0;0;0.30000001;1.3;1.3;1.3;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.3000002;0.30000001;4.3000002;3.3;1.3;3.3;0.30000001;2.3;2.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;2.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;2.3;2.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.879700000000004;127.69869999999999;186.4216297339484;63.59;415.5000000000001;415.17969567200004;5;1;6;1;5;0;5;32;53;0;0;5;5;0;0;2;0;0;3;0;0;0.037037037037037035
"SPE_K55487946";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;1.3;0.30000001;0.30000001;1.3;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0.30000001;1.3;2.3;1.3;2.3;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.3000002;2.3;3.3;0.30000001;2.3;1.3;3.3;2.3;2.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;2.3;2.3;1.3;1.3;0.30000001;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;2.3;1.3;0.30000001;1.3;2.3;2.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.252440000000001;120.53760000000004;180.09930324460137;111.61;415.5010000000002;415.2120584200001;8;3;5;2;7;1;8;31;56;0;0;4;4;0;0;3;0;0;1;0;0;0.2608695652173913
"SPE_A56690687";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;2.3;1.3;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;1.3;1.3;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;2.3;0.30000001;3.3;0.30000001;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.520700000000005;122.13570000000001;183.55821228328557;55.4;415.5330000000001;415.214743788;4;1;4;1;4;0;4;31;60;1;1;4;2;0;2;0;0;1;2;0;1;0.3333333333333333
"SPE_K80451230";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;3.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0.30000001;2.3;0.30000001;2.3;0.30000001;0;0;0;0;0.30000001;1.3;1.3;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;2.3;0.30000001;0;0;0;0;0;0;0;0;2.3;2.3;2.3;0.30000001;0;0.30000001;1.3;1.3;0.30000001;0;0.30000001;4.3000002;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0.30000001;2.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.228400000000005;121.54300000000003;183.91887761286;30.930000000000003;415.53300000000013;415.214743788;4;0;7;0;4;0;4;31;60;1;0;5;3;1;2;0;1;2;3;0;0;0.3333333333333333
"SPE_K69669039";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;1.3;0.30000001;0;0.30000001;1.3;0.30000001;0;0.30000001;1.3;0.30000001;0;0;0;0;0;1.3;0.30000001;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0.30000001;1.3;1.3;0.30000001;1.3;1.3;0.30000001;0;0;2.3;1.3;0.30000001;3.3;1.3;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;1.3;2.3;0.30000001;0;1.3;1.3;0.30000001;2.3;1.3;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0.30000001;2.3;0.30000001;1.3;0.30000001;0;0;0;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.437520000000002;126.02370000000005;183.01845396941226;51.71;415.54100000000017;415.237210548;6;1;5;1;4;2;6;31;60;0;0;5;3;2;2;1;2;2;2;0;0;0.36
"SPE_A35912562";"inactive";0.30000001;3.3;2.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;2.3;0.30000001;2.3;4.3000002;1.3;2.3;2.3;2.3;0.30000001;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;2.3;0.30000001;0;0;0;0.30000001;1.3;0.30000001;0.30000001;2.3;0.30000001;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.9310000000000045;112.62380000000007;179.1772794088812;80.67;416.5580000000003;416.25627425199997;5;1;5;1;4;0;5;30;66;7;3;4;0;3;4;0;0;0;0;3;4;0.8
"SPE_K42452249";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;0.30000001;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0.30000001;3.3;0.30000001;0.30000001;1.3;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;2.3;0.30000001;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.967720000000003;107.90060000000001;159.49756457360579;55.120000000000005;415.7180000000001;414.01345291200005;3;3;4;2;3;0;5;25;41;0;0;3;3;0;0;0;0;0;3;0;0;0.05
"SPE_K81044214";"inactive";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;1.3;0.30000001;0;0.30000001;1.3;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.30000001;1.3;0.30000001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.348300000000002;96.13520000000003;163.38897851104414;65.79;415.7990000000001;415.091053744;6;1;4;1;4;2;10;28;45;0;0;3;2;1;1;1;1;1;1;0;0;0.3333333333333333
